2952,3145,4498
2952,3093,3145
2313,3093,2952
2313,1046,3093
1993,1046,2313
1993,2457,1046
4439,2457,1993
4439,4134,2457
4134,3433,2457
2359,1775,4134
323,1906,2359
1787,405,323
4109,3607,1787
2258,2724,4109
4419,2724,2258
4419,2017,2724
2579,3133,4419
3133,3825,4419
699,3825,3133
699,1177,3825
891,2500,699
1176,1258,891
726,2061,1176
2061,3512,1176
2852,456,2061
2153,449,2852
1991,449,2153
1991,718,449
1828,718,1991
1828,3628,718
2259,3650,1828
1693,3650,2259
1693,3552,3650
2106,879,1693
879,3552,1693
879,1609,3552
1531,2237,879
158,2237,1531
158,2254,2237
1078,2129,158
2129,698,158
1824,234,2129
234,1107,2129
1107,1213,2129
1209,2654,1107
2654,525,1107
3010,3680,2654
2538,3680,3010
2538,122,3680
1506,2603,2538
2603,208,2538
727,2166,2603
2166,208,2603
2166,1035,208
1242,3130,2166
1659,3130,1242
1659,2528,3130
3255,2956,1659
2956,2528,1659
2956,1322,2528
29,1322,2956
29,3493,1322
889,2910,29
2910,4286,29
4286,3434,29
3108,3142,4286
3142,2833,4286
1469,3824,3142
1960,3824,1469
1960,3627,3824
3666,2621,1960
2621,2548,1960
4451,2643,2621
2643,2682,2621
3233,4389,2643
3455,4389,3233
3455,2704,4389
2662,595,3455
595,3755,3455
4022,3464,595
4391,3464,4022
4391,3118,3464
3118,2487,3464
3300,3288,3118
3288,2487,3118
3288,544,2487
1211,1592,3288
4489,1592,1211
4489,1746,1592
3247,1746,4489
3247,170,1746
1065,3709,3247
3709,3852,3247
3350,4383,3709
1882,4383,3350
1882,1060,4383
3491,2989,1882
4267,3137,3491
3137,3217,3491
2529,3217,3137
2529,2604,3217
255,2479,2529
2479,2703,2529
1288,670,2479
203,95,1288
2577,95,203
2577,450,95
2799,2623,2577
450,2577,2623
2877,4182,450
529,4182,2877
529,3302,4182
159,4200,529
4200,1212,529
3005,3765,4200
4351,3145,3005
3145,377,3005
3093,377,3145
3093,1046,377
1046,1331,377
2457,1331,1046
2457,3433,1331
3433,1494,1331
4134,1681,3433
1775,1681,4134
1775,655,1681
2359,1906,1775
1906,655,1775
1906,547,655
323,405,1906
405,547,1906
405,579,547
1787,3607,405
3607,3038,405
4109,4235,3607
2724,4235,4109
2724,3836,4235
2017,3836,2724
2017,1790,3836
4419,3693,2017
3825,3693,4419
3825,1159,3693
1177,3114,3825
699,2500,1177
2500,3398,1177
891,1258,2500
