-0.9602985,0.105398,0.2582982
-0.467076,-0.222323,0.855811
0.2324994,0.8140049,0.532297
-0.06632322,-0.1112929,0.9915721
0.2569892,0.05259412,0.9649821
0.8482053,-0.5100589,0.1427853
0.2169771,0.7788815,0.5884424
0.1768637,-0.0314736,0.983732
0.1790469,0.5234972,0.8330024
-0.2544117,-0.4025312,0.8793426
0.1658831,0.6319729,0.7570291
0.9318987,-0.03912989,0.360602
-0.09496711,-0.1672802,0.9813249
-0.3746199,0.92698,0.01918126
0.9825702,-0.1793985,0.04870285
-0.5945423,-0.4313766,0.6785527
-0.4239489,0.9056265,0.01039053
-0.7956829,0.3224868,0.5127289
0.5457272,0.4617003,0.6992959
-0.0426705,-0.1016082,0.993909
-0.3857234,-0.3300421,0.8615624
-0.6673493,-0.7404338,-0.08001689
-0.6773132,-0.7272319,-0.1112681
0.4146242,0.3506113,0.8397372
-0.3593851,-0.457115,0.8135651
0.1944865,0.8074534,0.5569506
-0.6367797,-0.1874016,0.7479253
0.03502792,0.146068,0.9886543
-0.2619015,-0.4684867,0.8437582
-0.662379,-0.7337037,-0.1514363
-0.9760778,0.02645602,0.215806
-0.51128,-0.3215047,0.7970116
-0.4216052,-0.3899713,0.8186401
-0.2202898,-0.06798323,0.9730625
-0.6677134,-0.7401906,-0.07922569
-0.5867083,-0.8097928,0.003022836
0.5692139,0.4158384,0.7092771
-0.7164373,-0.6940761,-0.07054145
-0.7651134,-0.6290143,-0.1376316
-0.3237196,0.9301506,0.173279
0.8795719,-0.3560722,0.3155407
-0.5521744,-0.194349,0.8107601
-0.2891474,0.1771083,0.9407585
-0.8721071,-0.2350937,0.4291389
-0.7979546,-0.5986348,-0.07003447
-0.8154823,-0.5771751,-0.04309886
-0.9320038,0.3154774,0.1784459
0.1352068,-0.07404886,0.9880465
0.9459708,-0.3235582,0.02120004
0.8643191,-0.4985299,0.06648682
-0.2915274,0.9116577,0.2896414
0.0756157,0.1995326,0.9769693
-0.1069243,0.03862002,0.9935169
-0.3501956,-0.3972621,0.8482605
-0.5781101,0.8148126,-0.04323434
-0.3407922,0.1943633,0.9198281
-0.4849009,-0.3483049,0.8022187
0.9755635,-0.2197171,-0.0005835724
0.9438171,-0.1546806,0.292033
-0.6726528,-0.7312273,-0.1133355
-0.7637908,-0.6454639,0.0001005512
-0.3186103,0.1696656,0.9325776
-0.9490231,0.2430748,0.2006737
-0.3193932,0.1232589,0.9395719
-0.4188225,-0.3714943,0.8286011
-0.2571779,-0.08098806,0.9629645
0.5197963,-0.6816186,-0.5149834
-0.3035801,-0.1346882,0.9432381
-0.3602287,-0.06723578,0.9304379
-0.303393,-0.08985239,0.9486197
0.201548,-0.08827564,0.9754926
0.3678069,0.01814966,0.9297251
0.2164617,0.08833929,0.9722863
0.02756255,-0.06563172,0.9974632
-0.2676952,-0.0420909,0.9625839
0.9214576,-0.2892506,0.2593261
0.9394472,0.2627544,0.2199982
-0.331175,-0.09230337,0.9390438
0.07784719,-0.1479858,0.9859209
-0.06422578,-0.2268804,0.9718027
-0.6153773,-0.7733398,-0.1525003
-0.667011,-0.7437283,-0.04432538
-0.9606665,0.2275532,0.1591834
-0.4613863,0.1018487,0.881334
0.2414213,-0.008359143,0.9703844
0.3339245,0.1155493,0.9354907
-0.222744,0.01174727,0.9748062
-0.04811636,-0.4310942,0.9010231
-0.3502693,0.8905625,0.2901893
0.2815172,-0.6738381,0.6831474
-0.9233816,0.1021626,0.3700395
-0.7511043,-0.5471697,-0.3693883
0.1751582,-0.1676159,0.9701673
0.2024848,-0.1173486,0.972229
0.9190831,-0.3913933,0.04579926
-0.9864475,0.1180041,0.1140021
-0.5500968,-0.004866317,0.8350868
-0.5213248,-0.1844199,0.8331925
0.2051529,0.7835,0.5865493
-0.6663115,0.740122,0.09082139
0.2220375,-0.1917409,0.9559994
0.2091746,-0.0623487,0.9758887
0.9589952,-0.2833215,0.007561291
-0.3271627,-0.5769742,0.7483752
0.3905178,-0.2629985,0.8822288
0.04855156,-0.1899316,0.9805961
-0.1282471,0.1059631,0.9860651
-0.311937,-0.579686,0.7527679
-0.4921468,-0.3336757,0.8040224
-2.3864e-05,0.9972779,-0.07373434
0.2493133,0.9483206,-0.1962931
0.2150353,0.7995483,0.5607873
0.1197718,0.1388542,0.9830434
0.9810005,-0.1817218,-0.06793506
-0.6761783,-0.1324597,0.7247326
-0.4872605,-0.2792439,0.8274056
0.03561733,0.2116372,0.9766991
0.8161849,-0.3026432,0.4921882
-0.3733185,-0.4473813,0.8127012
-0.7025476,-0.1126892,0.7026579
-0.2712066,0.2740619,0.9226793
-0.2458697,0.1265569,0.9610054
0.9642867,-0.258371,0.05827169
-0.191762,0.9569362,-0.2179458
-0.03857757,0.1716358,0.9844049
0.8563383,-0.4871106,0.1714881
0.9673231,-0.2483182,-0.05122615
-0.3625619,-0.4392853,0.8219351
-0.4185577,-0.3998105,0.8154514
-0.2965828,-0.4159638,0.8596585
0.1246301,0.8757101,0.4664753
0.1744984,-0.1650643,0.9707235
0.9197094,-0.3834694,0.08417802
0.9158264,-0.3972894,0.05850795
0.9502614,-0.3083115,0.04412989
-0.07995809,0.9966227,0.01870593
0.3956319,-0.3377714,0.8540409
0.1467862,-0.1571356,0.9766075
-0.07184841,-0.06304289,0.9954212
-0.1367523,-0.1416846,0.9804205
-0.8851387,-0.4518088,-0.1113479
0.1835721,0.1433915,0.9724917
0.3293712,-0.04002502,0.9433518
0.9094056,-0.3593454,0.2094095
-0.2296305,-0.2204809,0.9479758
-0.3003336,-0.06719086,0.9514648
-0.6784668,-0.7344323,-0.01709082
-0.7472748,-0.664494,0.00531832
-0.2042183,0.9433163,-0.2616281
-0.5482652,0.01529529,0.8361647
-0.8685464,-0.4911301,0.06647113
0.1204464,-0.1485541,0.9815418
-0.07564043,0.03712177,0.996444
0.003486112,-0.2311511,0.9729117
-0.1961346,-0.3244711,0.9253377
0.02225832,0.9615675,0.273665
-0.02853055,-0.1170397,0.9927173
0.05449161,-0.02223183,0.9982668
-0.1914771,-0.1405978,0.9713747
0.9723507,-0.1441723,0.1837079
0.1010981,0.3033403,0.947504
-0.2552483,0.2026334,0.9454036
0.9328853,-0.3328249,-0.1376681
-0.1317769,0.9067326,-0.4005882
0.9656486,-0.2326985,-0.1156472
-0.09085098,-0.05151358,0.9945313
-0.4840357,0.8731843,-0.05708495
0.1001245,0.2483304,0.963487
-0.7020773,-0.7017491,-0.1209781
-0.7395629,-0.6704658,-0.0593494
-0.3131332,0.9263893,0.2091663
0.9330887,-0.3546226,0.05990364
-0.2339159,-0.2251641,0.9458248
-0.1113925,0.05629244,0.9921809
-0.1500908,0.01817463,0.9885052
-0.6632884,-0.7442054,-0.07878423
-0.7798875,-0.6205029,-0.08216926
-0.7417233,0.5682449,0.3562925
-0.3957112,0.8815413,0.2574832
-0.1298032,0.01169654,0.9914708
-0.1119136,0.01820457,0.9935512
-0.9380287,0.07881474,0.3374766
0.1550865,0.615797,0.772491
-0.7101117,0.6443495,0.2838224
0.2115164,-0.1880582,0.9591116
0.216587,-0.05665216,0.9746182
-0.8852316,0.2341811,0.4019009
-0.6441869,0.7277454,0.2353935
0.4106776,-0.6951835,0.5899693
-0.2478529,-0.2538657,0.9349445
-0.3642492,-0.5454177,0.7548789
0.9523207,-0.3050525,0.005321954
0.2292728,-0.167431,0.958854
0.2435766,-0.09211531,0.9654974
0.9283356,-0.3704741,-0.03069305
-0.8056456,-0.2039205,0.5561939
-0.6883453,-0.2473159,0.6819205
0.9487952,-0.03392476,0.314065
-0.6174098,-0.235585,0.7505364
0.4573155,-0.1455221,0.8773174
0.9354749,-0.2374431,0.2617394
0.5716465,-0.1666764,0.8033924
0.4431021,0.04315333,0.895432
0.827262,-0.5109271,-0.2336474
-0.9795004,0.09335955,0.178502
0.02160808,0.01308514,0.9996809
0.2468979,0.7883096,0.5635685
0.1966839,0.1885332,0.9621698
0.03117704,-0.3636583,0.9310105
-0.121893,-0.1946249,0.9732745
-0.7937861,-0.07365144,0.6037211
-0.1312693,0.01861746,0.9911719
-0.07567579,0.2260885,0.9711628
-0.2392357,-0.001336217,0.9709606
0.9914593,0.0009740517,-0.1304131
0.01477903,-0.04647532,0.9988102
0.05475179,-0.05565831,0.9969475
-0.9262416,-0.003921622,0.37691
-0.3251126,-0.05846977,0.9438661
0.5312436,-0.7205149,-0.4456887
0.3875548,-0.8239226,-0.4134645
0.9512484,-0.3082998,-0.00881547
0.3930827,-0.9105626,-0.1279135
-0.5344144,-0.3145284,0.7845209
-0.4188674,-0.1683591,0.8923034
-0.4480587,-0.222972,0.8657523
-0.1642992,-0.0686425,0.9840193
0.2494075,0.8613648,0.4425457
-0.6140175,-0.3150146,0.7237046
-0.02749912,-0.04129327,0.9987686
-0.7298598,-0.2713454,0.6274363
-0.7599508,-0.272852,0.5899379
-0.1181356,-0.21406,0.9696507
-0.2656053,-0.5259722,0.8079648
-0.02553587,-0.1985459,0.9797589
0.1817726,0.8599858,0.4768471
-0.410626,-0.06364561,0.9095799
-0.9689487,0.1530006,0.1942405
-0.2863549,-0.1444926,0.9471657
-0.5881155,-0.3704513,0.7189478
0.2296815,-0.3846463,0.8940323
0.06407197,0.08420934,0.994386
-0.4682055,-0.659218,0.5884006
-0.2296851,-0.5075703,0.8304319
-0.2732127,-0.5076383,0.8171036
0.2074333,0.8328473,0.5131636
0.9214577,-0.1309832,-0.3657309
-0.3613888,-0.4886728,0.7941014
0.418507,-0.5841807,0.6954026
-0.3943896,-0.3119009,0.8643926
-0.5327859,-0.3181268,0.7841777
-0.5478715,-0.4688688,0.6928195
-0.7711345,0.2781127,0.5727172
0.0914536,0.8454351,0.5261897
-0.04389141,-0.3904064,0.9195958
0.02981857,-0.1800368,0.9832078
-0.2335858,0.1505675,0.9606077
-0.1995203,0.9774468,0.06920642
-0.7300335,-0.6604494,-0.175664
-0.4056847,0.01819877,0.9138319
-0.3978927,0.02196339,0.917169
0.9691762,-0.2448752,-0.02708843
-0.1886941,0.08754208,0.9781263
0.9585662,-0.2394178,-0.1543698
0.7794014,-0.5966608,0.1911268
-0.02113856,-0.02238736,0.9995259
0.9940404,-0.07902801,-0.07508832
0.4053223,-0.6835987,0.6069651
0.3918645,-0.1648879,0.9051266
0.4127885,-0.6231532,0.6642934
0.1748252,0.02629936,0.9842482
0.9567449,-0.1834687,-0.225784
0.9771621,-0.1637671,0.1354052
0.9907922,-0.07258242,-0.1142925
0.9232895,-0.1292409,0.361709
0.2457895,0.8175457,0.520775
-0.5779275,-0.06932922,0.8131379
0.1864803,0.8231848,0.5362759
0.1288389,0.8881949,0.4410332
-0.2989983,-0.02860576,0.9538248
-0.01830686,0.1378928,0.9902779
-0.7055078,-0.3385575,0.6226056
-0.7478715,-0.251106,0.6145194
0.1341056,0.8274025,0.545363
-0.3269934,-0.07021307,0.9424147
-0.1779503,0.06065635,0.9821683
-0.009717022,0.06962759,0.9975258
-0.2770003,-0.4373842,0.8555501
-0.6902252,-0.7109887,-0.1344776
0.4082949,-0.4066606,0.8172653
0.125817,0.06948484,0.989617
-0.02113856,-0.0223874,0.9995259
-0.6219499,-0.3505084,0.7002302
-0.01425941,0.153908,0.9879823
-0.3569904,-0.4487035,0.8192821
-0.3970965,0.07912347,0.9143598
-0.4347198,0.05299884,0.8990049
-0.4354233,0.08934972,0.8957807
-0.3888894,0.09247754,0.9166313
-0.1640285,-0.02196207,0.9862111
-0.009883322,0.008276715,0.999917
-0.3092171,-0.1542961,0.9383909
0.4326355,-0.813899,-0.3878079
0.9211131,-0.3886739,-0.02198193
0.342635,-0.2147039,0.9146057
0.3970165,-0.4830088,0.780436
0.2220021,0.02013514,0.9748383
-0.2044455,-0.1865709,0.9609336
-0.1152674,-0.1149287,0.9866635
-0.0254115,-0.4637162,0.8856193
-0.1734511,-0.2833717,0.9431942
-0.3605943,-0.05653136,0.931008
0.08318966,0.8618245,0.5003381
-0.8278697,-0.5554306,-0.0782861
-0.3041171,-0.1284146,0.9439399
-0.1678753,-0.02395471,0.9855171
-0.1714596,-0.05323839,0.9837517
-0.2705327,-0.09841809,0.9576669
0.2608508,0.05679986,0.9637067
0.9544912,-0.2860835,0.08427822
-0.2219665,-0.2337574,0.9466195
-0.1726629,0.9686527,-0.1786045
-0.8019238,-0.5320804,0.2716777
-0.896368,-0.4395342,0.05774216
0.01411319,-0.02626474,0.9995554
0.03456795,-0.04186156,0.9985253
-0.001161487,-0.2172317,0.9761194
-0.1580115,-0.3498754,0.9233741
0.001355197,0.9939097,0.1101899
0.08835747,-0.2133746,0.9729667
-0.2551134,0.8788499,-0.4031625
-0.04847234,0.1266312,0.9907649
0.9905822,-0.03625535,-0.1320322
0.4761001,-0.2600753,0.8400533
-0.02967439,-0.1924593,0.9808562
-0.6841055,-0.7248906,0.08082953
-0.551041,-0.6479821,0.5258071
-0.3069659,-0.1080249,0.94557
-0.7044995,-0.7093166,0.02346229
0.0891277,0.2279843,0.969577
0.1010982,0.3033403,0.947504
0.9622045,-0.2320937,-0.1424607
-0.1079304,0.9933344,0.04047201
0.9379398,-0.2904834,-0.1894423
0.9153134,-0.2995687,0.2691842
-0.3444728,-0.07965951,0.9354106
-0.1654324,-0.09481639,0.9816527
-0.2584308,0.2717729,0.927013
-0.5611303,-0.2301859,0.7950769
-0.2664786,-0.08557901,0.9600341
-0.644441,0.4963356,0.5816759
-0.3252035,0.06442316,0.9434471
-0.3169498,0.1038151,0.9427435
-0.1918873,-0.05001036,0.9801419
0.1265781,0.7980897,0.5890933
-0.1193299,0.8776224,-0.4642622
-0.04029822,0.9947718,0.0938352
0.4332189,-0.2814317,0.8562229
0.235407,-0.08475598,0.9681942
-0.1437953,0.0471709,0.9884826
0.5602546,-0.2653431,0.7846706
-0.1588926,0.08974393,0.9832087
-0.3966732,-0.23261,0.8879994
-0.4897658,0.8327681,0.2581216
0.6611542,0.357497,0.6595992
-0.3766611,-0.760447,0.5290055
0.06210655,0.2015854,0.9774999
0.1987928,0.9751044,0.09824936
0.1839536,0.9677463,0.1721284
-0.8326181,0.2943222,0.4691713
0.8165622,-0.5557998,-0.1559256
0.9722283,-0.2337786,0.0109388
0.7237476,-0.3542812,0.5921777
-0.9997293,0.02285129,0.004393802
0.02372896,-0.7740956,0.6326239
-0.1415937,-0.1056943,0.9842663
0.008326305,-0.04345882,0.9990206
0.4868712,-0.2053213,0.8489992
-0.3497266,-0.02183723,0.9365973
0.3338603,-0.3326468,0.881977
0.6226337,-0.2734725,0.7331713
-0.4088294,-0.03791286,0.911823
-0.2462085,-0.05959993,0.9673827
-0.2271909,0.9600925,0.1631157
-0.691467,-0.7219368,-0.02609108
-0.2982768,0.1459152,0.9432601
-0.9765145,-0.03005169,0.2133458
-0.6841999,-0.7269579,-0.05833334
-0.6694014,-0.7102118,0.2179471
-0.2912956,0.1824003,0.9390831
-0.2753434,0.1641783,0.9472231
-0.9690693,0.2139811,0.1229506
-0.7110456,-0.09607346,0.6965516
-0.7101818,-0.0968213,0.6973287
-0.2495934,0.06397152,0.9662354
-0.3409566,-0.006053961,0.9400596
-0.3608392,-0.401488,0.8417853
-0.248066,-0.2544833,0.93472
-0.1881917,-0.2504269,0.9496685
0.6086757,-0.7622132,-0.2203295
0.1360229,0.06758305,0.9883979
0.01647102,0.03245812,0.9993374
0.2256822,-0.01309173,0.974113
-0.4095203,0.01752718,0.9121326
-0.2696035,-0.001332871,0.9629705
-0.3408782,-0.4679168,0.815387
-0.3157989,-0.3977486,0.8614332
-0.2339137,-0.4881988,0.840801
0.9678608,-0.2361367,0.08651584
0.0168898,-0.09435911,0.9953949
-0.3514512,-0.4813089,0.8030093
0.08647703,-0.2675856,0.9596456
-0.3503221,-0.09412901,0.9318874
-0.3587753,-0.07096218,0.9307227
-0.03243376,0.02110873,0.999251
-0.1857073,-0.0857498,0.9788564
-0.1339422,-0.2665343,0.9544731
-0.4150623,-0.3724586,0.8300589
-0.7787638,0.3831438,0.4967171
0.2258061,0.07940067,0.9709311
-0.5202796,0.1371672,0.8429083
-0.8088655,-0.586401,-0.04324947
-0.8030646,-0.5954825,-0.02208564
-0.8245558,0.5076283,0.2498424
-0.4989643,-0.2704352,0.8233465
0.9549218,-0.2967986,-0.005917164
0.9189622,-0.3889618,-0.06493971
0.2311635,-0.07934516,0.9696741
0.254998,-0.07832891,0.9637638
0.1602535,-0.1455576,0.9762847
-0.42224,-0.1996877,0.8842161
0.5473047,-0.4747219,0.6892726
0.7234897,-0.4846035,0.4916525
-0.946237,0.1474408,0.287918
0.5296833,0.3560156,0.7698627
0.2184081,0.7853281,0.5792735
0.8276817,-0.4407494,0.3473944
0.2863037,-0.5778992,0.76424
-0.7103121,-0.3291877,0.6221674
0.222462,-0.03635985,0.9742631
0.175725,-0.1391637,0.9745533
0.9059135,-0.422995,0.01990194
-0.3651204,-0.2491922,0.8969896
0.1799134,0.7835904,0.5946573
-0.5846481,-0.2191138,0.7811375
0.2274517,-0.1399564,0.9636794
